standard_id,year,lower,count,met_count,comment_en,comment_fr
524,2018,75.0,30140.0,22632.0,"This Advisory Service is not a transactional e-service. It is information accessible online, available instantly in a self-service manner: it does not require a user's account nor an application, and there is no final outputs issued such as payments or requests completed. Each day, there are 5 AQHI forecasts produced for near 120 AQHI forecast locations across Canada (for a total of near 200,000 AQHI forecasts per year). The AQHI forecast bulletins are issued twice daily for the AQHI forecast locations, once in the morning and once in the afternoon. They predict maximum AQHI values over the next two days, with related health messages. The morning forecast bulletin comprises three forecast periods (today, tonight and tomorrow) and the afternoon one consists of two forecast periods (tonight and tomorrow). A total of 10,148 AQHI forecasts bulletins were issued in 2018-19. The Service Standard assesses the consistency of the AQHI forecast with the observed conditions, specifically when the forecast is 4 or more (moderate risk or more), on the AQHI scale. For the AQHI forecast of value of four or higher on the AQHI scale to be considered accurate, the maximum interval between the AQHI forecast and the observation must be one. For 2018-19, the performance result is 75%, meaning that 22,632 of the  30,140 AQHI forecasts of value of four or higher on the AQHI scale were within an interval of one of the observed condition. The Service Standard target is 75%.","Ce Service Consultatif n’est pas un service transactionnel électronique. L’information est accessible en ligne, disponible instantanément et en libre service: l'accès au service ne requière pas de compte d'utilisateur ni d’application et il n'y a pas d'opérations finales effectuées tels que des paiements émis ou des demandes complétées. Chaque jour, 5 prévisions de la CAS sont produites pour près de 120 sites de prévisions de la CAS à travers le Canada (pour un total de près de 200 000 prévisions de la CAS produites par année). Les bulletins de prévisions de la CAS sont diffusés deux fois par jour pour les sites de prévisions de la CAS, soit le matin et l’après-midi. Ils anticipent les valeurs maximales de la CAS au cours des deux prochains jours et comprennent des messages connexes relatifs à la santé. Le bulletin de prévisions du matin comprend trois périodes de prévision (aujourd’hui, ce soir et demain) et celui de l’après-midi comporte deux périodes de prévision (ce soir et demain). Un total de 10 148 bulletins de prévisions de la CAS ont été diffusés en 2018-19. La norme de service évalue la concordance entre la prévision de la CAS et les conditions observées, spécifiquement lorsque la prévision est de 4 ou plus (risque modéré ou plus), sur l’échelle de la CAS. Afin que la prévision de la CAS dont la valeur est de 4 ou plus sur l’échelle de la CAS soit considérée exacte, la valeur de l’intervalle maximale entre la prévision de la CAS et l’observation doit être de 1. Pour 2018-19, le résultat de performance est 75%, signifiant que 22 632 des 30 140 prévisions de la CAS dont la valeur est de 4 ou plus sur l’échelle de la CAS avaient une intervalle maximale de 1 avec les conditions observées. La cible de la norme de service est 75%."
550,2018,100.0,19.0,19.0,,
2309,2018,100.0,19.0,19.0,"Nineteen requests were completed during the reporting period.  
Requests can be extended for up to 30 additional days beyond the 30-day statutory time frame in two circumstances: when meeting the original time limit would unreasonably interfere with the operations of the government institution or when consultations are necessary. The Department was not required to take an extension for a request beyond the statutory time frame.","Dix-neuf demandes ont été complétées au cours de la période visée par le rapport. 
Le délai de réponse peut être prorogé au-delà de l’échéance réglementaire de 30 jours dans deux types de circonstances quand l’observation du délai entraverait de façon sérieuse le fonctionnement de l’institution et quand des consultations sont nécessaires. Le Ministère n’a pas eu à proroger l’échéance de demandes au-delà de la limite légale."
527,2018,90.0,0.0,0.0,"This Advisory Service is not a transactional e-service. It is information accessible online, available instantly in a self-service manner: it does not require a user's account nor an application, and there is no final outputs issued such as payments or requests completed. 
The Service Standard assesses the average score of all office and field Quality Assurance Program (QAP) audits, which evaluate the accuracy of historical archived data based on both office and field activities. The service target is an average score of 90% on regular QAP audits. In 2018-19, the Water Survey of Canada received a score of 83% on regular QAP audits.
The service standard target was set as a stretch target and year-over-year improvement towards the target has been achieved.  The score of 83% obtained in 2018-19 compares to a score of 73% in 2015-16.  The accuracy of hydrometric data and information depends upon many factors, including the choice of measurement technologies and techniques, the physical conditions of the monitoring sites, access to the site to do regular measurements, and interpretation of data computation procedures. Results of audits help evaluate whether the best decisions, at the time, have been made to quality assure and correct the data to the highest international standards. Results also help identify needs for changes to training and Standard Operating Procedures (SOPs), especially to accommodate new technologies.","Ce Service Consultatif n’est pas un service transactionnel électronique. L’information est accessible en ligne, disponible instantanément et en libre service: l'accès au service ne requière pas de compte d'utilisateur ni d’application et il n'y a pas d'opérations finales effectuées tels que des paiements émis ou des demandes complétées. 
La norme de service évalue le résultat moyen des audits réguliers du Programme d’Assurance Qualité (PAQ) basés sur les activités des bureaux et sur le terrain, lesquels évaluent l’exactitude des données historiques archivées. La cible de la norme de service est un score moyen de 90% sur les audits réguliers du PAQ. Pour 2018-19, le résultat de performance est un score de 83%.
La cible de la norme de service était échelonnée dans le temps et une amélioration a été atteinte au cours des années – en comparant le score de 83% de 2018-19 avec celui de 73% de 2015-16. L’exactitude des données et informations hydrométriques dépend de nombreux facteurs, incluant les technologies de mesure, les conditions physiques des sites de surveillance, l’accès au site pour effectuer des mesures régulières et l’interprétation des procédures de calculs. Les résultats des audits permettent d’évaluer si les meilleures décisions ont été prises à l’époque concernant l’assurance de la qualité et la correction des données selon les normes internationales les plus élevées.  Ils permettent aussi d’identifier les besoins en matière de formation et de procédures normalisées, en particulier pour composer avec de nouvelles technologies."
528,2018,0.0,1058.0,794.0,"This Advisory Service is not a transactional e-service. The information is available instantly in a self-service manner: it does not require a user's account nor an application, and there is no final outputs issued such as payments or requests completed. 
The Marine Warning Program is intended to provide an effective warning service to alert mariners to particularly hazardous marine meteorological conditions that may pose a hazard to marine operations. A total of 1,058 gale warnings were issued in 2018-19.
The Service Standard assesses the percentage of gale warnings issued 18 hours prior to the gale event, based on weather station observations. For 2018-19, the performance result is 75%, meaning that 794 of the 1,058 gale warnings were issued 18 hours prior to the gale event. 
There are no targets currently set for the Marine Warning Program service standards as the program has been waiting to gather a sufficient volume of historical data so that credible targets could be established moving forward.  Now that the program has 5 years of performance data, targets will be established in 2019-20.","Ce Service Consultatif n’est pas un service transactionnel électronique. L’information est disponible instantanément et en libre service: l'accès au service ne requière pas de compte d'utilisateur ni d’application et il n'y a pas d'opérations finales effectuées tels que des paiements émis ou des demandes complétées. 
Le Programme d’avertissements maritimes vise à fournir un service d’avertissement efficace afin de prévenir les navigateurs de conditions météorologiques maritimes particulièrement dangereuses qui pourraient représenter un risquer aux opérations maritimes. Un total de 1058 avertissements de coup de vent ont été diffusés en 2018-19.
La norme de service évalue le pourcentage d'avertissements de coup de vent émis au moins 18 heures avant le phénomène de coup de vent, d'après les observations des stations météorologiques. Pour 2018-19, le résultat de performance est 75%, signifiant que 794 des 1058 avertissements ont été émis au moins 18 heures avant le phénomène de coup de vent.
Il n’y a pas de cible présentement établie pour les normes de service du Programme d’avertissements maritimes, cela parce que le programme attendait d’amasser un volume suffisant de données historiques afin de pouvoir établir des cibles crédibles dans l’avenir. Le programme possédant désormais des données de performance s’étalant sur 5 ans, les cibles seront établies en 2019-20."
529,2018,90.0,359.0,341.0,,
530,2018,90.0,0.0,0.0,"This Advisory Service is not a transactional e-service. It is information accessible online, available instantly in a self-service manner: it does not require a user's account nor an application, and there is no final outputs issued such as payments or requests completed. The website provides hydrometric data from 1,900 hydrometric stations on bodies of water across Canada. Using various telecommunication systems, the water level and streamflow conditions at the hydrometric stations can be reported on this web site within hours of their measurement. This is referred as ""real-time"" data. 
The Service Standard assesses the percentage of data uploaded from the real time enabled hydrometric stations to the Hydnow database within 6 hours, i.e. the time of first insertion of data sent from data loggers at all real time-enabled hydrometric stations. The percentage is based on a calculation of the number of datapoints expected for each station, as some of the stations are seasonal (real-time information for active and inactive stations is available online). Therefore, the denominator is the frequency that the logger collects data (e.g. every 15 minutes) x the number of days in the year the stations are scheduled to be active. The service target is 90%. For 2018-19, the performance result is 97%, meaning that 97% of real-time hydrometric data from the real time-enabled hydrometric stations was available online within 6 hours of occurrence.","Ce Service Consultatif n’est pas un service transactionnel électronique. L’information est accessible en ligne, disponible instantanément et en libre service: l'accès au service ne requière pas de compte d'utilisateur ni d’application et il n'y a pas d'opérations finales effectuées tels que des paiements émis ou des demandes complétées. Le site Web fournit des données hydrométriques provenant de 1 900 stations installées sur des cours d’eau dans l’ensemble du Canada.  À l’aide de divers systèmes de télécommunication, le niveau d’eau et l’écoulement fluvial des stations hydrométriques peuvent être présentés sur ce site Web quelques heures après la prise de mesures. On les appelle «données en temps réel».
La norme de service évalue le pourcentage de données téléchargées des stations hydrométriques de temps réel activées à la base de données Hydnow dans six heures, c.-à-d. le moment de la première insertion des données envoyées par les enregistreurs de données de toutes les stations hydrométriques de temps réel activées. Le pourcentage est basé sur le calcul du nombre de points de données prévues pour chaque station, puisque certaines d’entre elles sont saisonnières (de l'information en temps réel sur les stations actives et inactives est disponible en ligne). Ainsi, le dénominateur est la fréquence à laquelle l’enregistreur de données amasse les données (p. ex. chaque 15 minutes) x le nombre de jours d’opération annuel de la station. La cible de la norme de service est 90%. Pour 2018-19, le résultat de performance est 97%, signifiant que 97% des données des stations hydrométriques de temps réel activées étaient disponibles en ligne en moins de six heures après l’insertion."
532,2018,80.0,10000.0,8000.0,,
533,2018,80.0,10000.0,0.0,These metrics were not gathered throughout this fiscal year.  This is a priority item to address in 2019-20,Ces métriques n'ont pas été recueillies au cours de cet exercice. Il s'agit d'un élément prioritaire à traiter en 2019-2020.
534,2018,100.0,20.0,15.0,Challenges in capacity and process due to organizational changes as well as loss of key resources were key contributing factors in the performance on this service standard.,Les problèmes de capacité et de processus dus aux changements organisationnels ainsi qu'à la perte de ressources clés ont été des facteurs clés contribuant à la performance de cette norme de service.
531,2018,100.0,42.0,42.0,,
2119,2018,100.0,5846.0,5846.0,,
537,2018,0.0,0.0,0.0,,S.O.
292,2018,90.0,0.0,0.0,,
188,2018,90.0,361.0,359.0,,
1668,2018,80.0,2.0,2.0,,
39,2018,90.0,1309.0,1233.0,,
536,2018,90.0,3.0,3.0,,
2220,2018,85.0,6.0,2.0,,
2238,2018,80.0,31.0,31.0,,
543,2018,0.0,0.0,0.0,,S.O.
538,2018,0.0,0.0,0.0,,S.O.
544,2018,0.0,0.0,0.0,,S.O.
545,2018,0.0,0.0,0.0,,S.O.
546,2018,0.0,0.0,0.0,,S.O.
547,2018,0.0,0.0,0.0,,S.O.
548,2018,0.0,0.0,0.0,,S.O.
569,2018,99.0,904.0,898.0,Standard is administered electronically by Email,Standard est administré électroniquement par courriel
625,2018,80.0,1.0,1.0,Unspecified,Non spécifié
1666,2018,80.0,4100.0,4100.0,,
595,2018,92.0,12.0,12.0,,
597,2018,80.0,8.0,8.0,,
551,2018,,,,"For the service ""Grants and Contributions Programs"" , service standard targets are expressed as average processing time in calender days and not as a percentage. In this case, the target for sending an acknowledgement receipt online is 2 calendar days, on average. In 2018-2019, 120 acknowledgement receipts on a total of 138 (87%) have been submited in the 2 calendar days following the request of information.","Pour le service  ""Programmes de subventions et contributions"" , les cibles relatives aux normes de services sont exprimées en temps moyen de traitement en jours civils et non en pourcentage. Dans ce cas-ci, la cible établit pour transmettre un accusé de réception en ligne est de 2 jours civils en moyenne. En 2018-2019, 120 accusés de réception sur 138 (87%) ont été soumis dans les 2 jours civils suivant la demande d'information."
2120,2018,80.0,5846.0,5846.0,,
562,2018,95.0,151900.0,144597.0,,
563,2018,95.0,176551.0,155434.0,,
564,2018,90.0,151900.0,120705.0,,
565,2018,70.0,48667.0,38695.0,,
566,2018,95.0,1767.0,1735.0,,
567,2018,95.0,202.0,202.0,,
568,2018,95.0,1421.0,1421.0,,
707,2018,99.0,339.0,339.0,,
570,2018,95.0,4500.0,4500.0,Target was surpassed as it was a new service standard put in place in 2018-19. Actual volume satisfying standard was 8957. Standard to be reviewed for 2019-20 period.,La cible a été dépassée puisqu'il s'agissait d'une nouvelle norme de service mise en place en 2018-2019. Le volume réel satisfaisant la norme était de 8957. La norme vas être révisée pour la période 2019-2020.
573,2018,80.0,210.0,168.0,,
596,2018,95.0,12.0,12.0,,
2083,2018,80.0,40.0,29.0,,
572,2018,80.0,199.0,184.0,,
606,2018,80.0,1.0,1.0,Unspecified,Non spécifié
582,2018,90.0,158.0,150.0,,
579,2018,80.0,56.0,56.0,Volume meeting: 56 (based on 6 respondents who responded as a proxy for the 58 total nurses who received this service),Atteinte du volume par rapport à l’objectif : 56 (selon six répondants qui ont répondu par procuration pour les 58 infirmières ayant reçu ce service).
580,2018,90.0,733.0,677.0,,
581,2018,90.0,733.0,677.0,,
594,2018,,,,Current information system is unable to track updates.,Le système d'information actuel est incapable de suivre les mises à jour.
1669,2018,80.0,1.0,1.0,,
1670,2018,80.0,1.0,1.0,,
624,2018,80.0,5.0,5.0,Unspecified,Non spécifié
588,2018,,,,Current information system is unable to track updates.,Le système d'information actuel est incapable de suivre les mises à jour.
577,2018,85.0,12388.0,10787.0,,
578,2018,85.0,12388.0,10787.0,,
583,2018,90.0,158.0,150.0,,
587,2018,90.0,255.0,234.0,,
586,2018,90.0,255.0,234.0,,
585,2018,90.0,255.0,234.0,,
602,2018,0.0,0.0,0.0,,S.O.
603,2018,0.0,0.0,0.0,,S.O.
604,2018,80.0,0.0,0.0,Unspecified,Non spécifié
605,2018,80.0,0.0,0.0,Unspecified,Non spécifié
607,2018,92.0,324.0,324.0,,
608,2018,95.0,305.0,305.0,,
609,2018,80.0,162.0,149.0,,
610,2018,0.0,0.0,0.0,,S.O.
611,2018,0.0,0.0,0.0,,S.O.
612,2018,0.0,0.0,0.0,,S.O.
613,2018,92.0,85.0,85.0,,
614,2018,95.0,1.0,1.0,,
615,2018,80.0,25.0,25.0,,
616,2018,92.0,6.0,5.0,,
617,2018,95.0,6.0,6.0,,
618,2018,80.0,7.0,5.0,,
619,2018,92.0,15.0,15.0,,
620,2018,95.0,10.0,10.0,,
621,2018,80.0,7.0,7.0,,
622,2018,80.0,7.0,6.0,Unspecified,Non spécifié
623,2018,80.0,4.0,4.0,Unspecified,Non spécifié
626,2018,80.0,1.0,1.0,Unspecifief,Non spécifié
627,2018,80.0,3.0,2.0,Unspecified,Non spécifié
1672,2018,80.0,3.0,3.0,,
631,2018,80.0,28.0,28.0,Unspecified,Non spécifié
632,2018,80.0,28.0,28.0,Unspecified,Non spécifié
633,2018,80.0,28.0,28.0,Non spécifié,Unspecified
634,2018,92.0,45.0,44.0,,
1673,2018,80.0,5.0,5.0,,
635,2018,95.0,30.0,30.0,,
636,2018,80.0,19.0,16.0,,
637,2018,80.0,139.0,138.0,Unspecified,Non spécifié
638,2018,80.0,161.0,161.0,Unspecified,Non spécifié
639,2018,80.0,81.0,5.0,Unspecified,Non spécifié
640,2018,0.0,0.0,0.0,,S.O.
641,2018,0.0,0.0,0.0,,S.O.
642,2018,0.0,0.0,0.0,,S.O.
643,2018,0.0,0.0,0.0,,S.O.
644,2018,0.0,0.0,0.0,,S.O.
645,2018,92.0,25.0,23.0,,
647,2018,95.0,6.0,6.0,,
649,2018,80.0,14.0,4.0,,
652,2018,80.0,15.0,12.0,Unspecified,Non spécifié
653,2018,80.0,10.0,4.0,Unspecified,Non spécifié
654,2018,80.0,40.0,33.0,Unspecified,Non spécifié
657,2018,80.0,0.0,0.0,Unspecified,Non spécifié
658,2018,80.0,0.0,0.0,Unspecified,Non spécifié
659,2018,80.0,2.0,2.0,Unspecified,Non spécifié
660,2018,92.0,105.0,104.0,,
662,2018,80.0,66.0,55.0,,
663,2018,80.0,0.0,0.0,,
664,2018,80.0,0.0,0.0,,
665,2018,80.0,0.0,0.0,,
666,2018,80.0,0.0,0.0,,
667,2018,80.0,0.0,0.0,,
1674,2018,80.0,2.0,2.0,,
669,2018,92.0,196.0,196.0,,
1675,2018,80.0,5.0,3.0,,
670,2018,95.0,186.0,186.0,,
671,2018,80.0,15.0,11.0,,
675,2018,92.0,47.0,44.0,,
676,2018,95.0,33.0,32.0,,
677,2018,80.0,94.0,93.0,,
678,2018,90.0,83.0,80.0,"While there may be different engagement channels, PMRA effectively has a single application point of entry via the Secure Web Portal. Data submitted through the Secure Web Portal is consumed by the Electronic Pesticides Regulatory System (ePRS). All workload and performance information is tracked in and calculated from ePRS.","Bien qu'il existe divers moyens de mobilisation, l'ARLA utilise en effet un seul point d'entrée via un portail Web sécurisé. Les données soumises par l'entremise du portail Web sécurisé sont ?? par le Système électronique de réglementation des pesticides (SERP). Tous les renseignements sur la charge de travail et le rendement sont suivis et calculés à partir du SERP."
679,2018,90.0,338.0,276.0,"While there may be different engagement channels, PMRA effectively has a single application point of entry via the Secure Web Portal. Data submitted through the Secure Web Portal is consumed by the Electronic Pesticides Regulatory System (ePRS). All workload and performance information is tracked in and calculated from ePRS.","Bien qu'il existe divers moyens de mobilisation, l'ARLA utilise en effet un seul point d'entrée via un portail Web sécurisé. Les données soumises par l'entremise du portail Web sécurisé sont ?? par le Système électronique de réglementation des pesticides (SERP). Tous les renseignements sur la charge de travail et le rendement sont suivis et calculés à partir du SERP."
680,2018,90.0,750.0,703.0,"While there may be different engagement channels, PMRA effectively has a single application point of entry via the Secure Web Portal. Data submitted through the Secure Web Portal is consumed by the Electronic Pesticides Regulatory System (ePRS). All workload and performance information is tracked in and calculated from ePRS.","Bien qu'il existe divers moyens de mobilisation, l'ARLA utilise en effet un seul point d'entrée via un portail Web sécurisé. Les données soumises par l'entremise du portail Web sécurisé sont ?? par le Système électronique de réglementation des pesticides (SERP). Tous les renseignements sur la charge de travail et le rendement sont suivis et calculés à partir du SERP."
681,2018,90.0,1318.0,1307.0,"While there may be different engagement channels, PMRA effectively has a single application point of entry via the Secure Web Portal. Data submitted through the Secure Web Portal is consumed by the Electronic Pesticides Regulatory System (ePRS). All workload and performance information is tracked in and calculated from ePRS.","Bien qu'il existe divers moyens de mobilisation, l'ARLA utilise en effet un seul point d'entrée via un portail Web sécurisé. Les données soumises par l'entremise du portail Web sécurisé sont ?? par le Système électronique de réglementation des pesticides (SERP). Tous les renseignements sur la charge de travail et le rendement sont suivis et calculés à partir du SERP."
682,2018,90.0,125.0,36.0,"While there may be different engagement channels, PMRA effectively has a single application point of entry via the Secure Web Portal. Data submitted through the Secure Web Portal is consumed by the Electronic Pesticides Regulatory System (ePRS). All workload and performance information is tracked in and calculated from ePRS.","Bien qu'il existe divers moyens de mobilisation, l'ARLA utilise en effet un seul point d'entrée via un portail Web sécurisé. Les données soumises par l'entremise du portail Web sécurisé sont ?? par le Système électronique de réglementation des pesticides (SERP). Tous les renseignements sur la charge de travail et le rendement sont suivis et calculés à partir du SERP."
683,2018,90.0,842.0,822.0,"While there may be different engagement channels, PMRA effectively has a single application point of entry via the Secure Web Portal. Data submitted through the Secure Web Portal is consumed by the Electronic Pesticides Regulatory System (ePRS). All workload and performance information is tracked in and calculated from ePRS.","Bien qu'il existe divers moyens de mobilisation, l'ARLA utilise en effet un seul point d'entrée via un portail Web sécurisé. Les données soumises par l'entremise du portail Web sécurisé sont ?? par le Système électronique de réglementation des pesticides (SERP). Tous les renseignements sur la charge de travail et le rendement sont suivis et calculés à partir du SERP."
684,2018,90.0,160.0,145.0,"While there may be different engagement channels, PMRA effectively has a single application point of entry via the Secure Web Portal. Data submitted through the Secure Web Portal is consumed by the Electronic Pesticides Regulatory System (ePRS). All workload and performance information is tracked in and calculated from ePRS.","Bien qu'il existe divers moyens de mobilisation, l'ARLA utilise en effet un seul point d'entrée via un portail Web sécurisé. Les données soumises par l'entremise du portail Web sécurisé sont ?? par le Système électronique de réglementation des pesticides (SERP). Tous les renseignements sur la charge de travail et le rendement sont suivis et calculés à partir du SERP."
685,2018,90.0,190.0,117.0,"While there may be different engagement channels, PMRA effectively has a single application point of entry via the Secure Web Portal. Data submitted through the Secure Web Portal is consumed by the Electronic Pesticides Regulatory System (ePRS). All workload and performance information is tracked in and calculated from ePRS.","Bien qu'il existe divers moyens de mobilisation, l'ARLA utilise en effet un seul point d'entrée via un portail Web sécurisé. Les données soumises par l'entremise du portail Web sécurisé sont ?? par le Système électronique de réglementation des pesticides (SERP). Tous les renseignements sur la charge de travail et le rendement sont suivis et calculés à partir du SERP."
691,2018,80.0,528037.0,437093.0,,
504,2018,100.0,3500.0,3500.0,,
687,2018,100.0,3448.0,3448.0,3348 is the number of application completed during FY 2018-2019,3348 est le montant de d'application complété émises durant FY 2018-2019
689,2018,95.0,29996.0,29391.0,,
692,2018,99.9,3200000.0,3200000.0,Approximately 320M payments issued each year.,Environ 320 millions paiements émis chaque année.
694,2018,99.9,177306.0,177306.0,,
698,2018,100.0,10.0,10.0,,
699,2018,95.0,365.0,347.0,"Target is for the website to be operational 24/7, 365 days. The result and target was 95%, hence 347.","L'objectif est que le site Web soit opérationnel 24 heures sur 24, 7 jours sur 7, 365 jours par an. Le résultat et la cible étaient de 95%, soit 347."
704,2018,80.0,1167.0,1120.0,,
713,2018,,,,"For the service: Grants and Contributions Programs, service standard targets are expressed as average processing time in calendar days and not as a percentage. In this case, the target for funding application decision related to the QEDP and REGI programs is from 35 to 65 calendar days, on average. In 2018-2019, funding application decision were communicated in an average of 49 calendar days. Therefore, CED has communicated 463 decisions that all met the service standard (100 % of the time).","Pour le service: Programmes de subventions et contributions, les cibles relatives aux normes de services sont exprimées en temps moyen de traitement (en jours civils) et non en pourcentage. Dans ce cas-ci, la cible établit pour rendre une décision relativement à une demande de financement pour les programmes PDEQ et CERI, est de 35 à 65 jours civils, en moyenne. En 2018-2019, DEC a rendu ses décisions en 49 jours civils, en moyenne. Ainsi, les 463 décisions rendues l'ont été à l'intérieur de la norme, c'est-à-dire dans 100% des cas."
987,2018,75.0,0.0,0.0,"CSC is currently developing the capacity to report the number of victims who receive information through the Victims Portal. CSC has also launched a Communications and Outreach Strategy with the goal of increasing awareness of CSC Victim Information Services and the option to use the Portal. CSC expects to begin reporting results in relation to established indicators by September 30, 2020. The date by which CSC will publish results is to be determined.",Le SCC développe actuellement sa capacité de rapporter le nombre de victimes ayant reçu des informations à travers le Portail des Victimes. Le SCC a aussi lancé une Stratégie de communication et de sensibilisation avec comme but d’augmenter la visibilité du Service d’information des victimes et la possibilité de l’utiliser sur le Portail. Le SCC prévoit pouvoir commencer à rapporter les résultats reliés aux indicateurs établis d’ici le 30 septembre 2020. La date à laquelle le SCC publiera les résultats est à déterminer.
1676,2018,80.0,11.0,9.0,,
1677,2018,80.0,12.0,11.0,,
709,2018,,,,"For the service: Grants and Contributions Programs, service standard targets are expressed as average processing time in calender days and not as a percentage. In this case, the target for processing claims related to the CFP  program is under 25 calendar days, on average. In 2018-2019, CED has processed claims in an average of 9 calendar days. Therefore, CED has processed 223 claims that met the service standard on a total of 223 (100 % of the time).","Pour le service: Programmes de subventions et contributions, les cibles relatives aux normes de services sont exprimées en temps moyen de traitement (en jours civils) et non en pourcentage. Dans ce cas-ci, la cible établit pour traiter une demande de réclamation dans le cadre du programme PDC est de moins de 25 jours civils, en moyenne. En 2018-2019, DEC a traité les demandes de réclamation en 9 jours civils, en moyenne. Ainsi, la totalité des 223 demandes reçues, ont été traités à l'intérieur de la norme établit, soit 100% des demandes."
715,2018,,,,"For the service: Grants and Contributions Programs, service standard targets are expressed as average processing time in calendar days and not as a percentage. In this case, the target for sending an acknowledgment receipt following a funding application requesting additional information for the QEDP and REGI programs is 10 calendar days, on average. In 2018-2019, acknowledgment receipts were sent in an average of 4 calendar days. Therefore, CED has sent 57 acknowledgement receipts that met the service standard on a total of 57 (100 % of the time).","Pour le service Programmes de subventions et contributions, les cibles relatives aux normes de services sont exprimées en temps moyen de traitement (en jours civils) et non en pourcentage. Dans ce cas-ci, la cible établit pour transmettre un accusé de réception suivant une demande de financement qui nécessite des informations complémentaires, pour les programmes PDEQ et CERI, est de 10 jours civils, en moyenne. En 2018-2019, DEC a transmis ses accusés de réception en 4 jours civils, en moyenne. Ainsi, sur 57 accusés de réception transmis, 57 étaient fait à l'intérieur de la norme, c'est-à-dire dans 100% des cas."
711,2018,,,,"For the service: Grants and Contributions Programs, service standard targets are expressed as average processing time in calendar days and not as a percentage. In this case, the target for processing claims related to the QEDP and REGI programs is under 25 calendar days, on average. In 2018-2019, CED has processed claims in an average of 15 calendar days. Therefore, CED has processed 1 315 claims that met the service standard on a total of 1 486 (88 % of the time).","Pour le service: Programmes de subventions et contributions, les cibles relatives aux normes de services sont exprimées en temps moyen de traitement (en jours civils) et non en pourcentage. Dans ce cas-ci, la cible établit pour traiter une demande de réclamation dans le cadre des programmes PDEQ et CERI est de moins de 25 jours civils, en moyenne. En 2018-2019, DEC a traité les demandes de réclamation en 15 jours civils, en moyenne. Ainsi, sur les 1 486 demandes reçues, 1 315 demandes ont été traités à l'intérieur de la norme établit, soit 88% des demandes."
695,2018,95.0,45000000.0,45000000.0,Quality standard reflected only,Norme de qualité reflétée uniquement
696,2018,20.0,140.0,95.0,"This is an unusual situation. There was a high percentage of standards reviewed given CGSB conducted a special exercise and undertook a full review of its standards’ inventory and chose to withdrew a number of them (due to lack of use and support from industry).

Target is 20% (100% over 5 years)","C'est une situation inhabituelle. Un pourcentage élevé de normes ont été examinées étant donné que l’ONGC a mené un exercice spécial et a entrepris un examen complet de son inventaire de normes et a choisi d’en retirer un certain nombre (en raison du manque d’utilisation et du soutien de l’industrie).

La cible est 20% (100% sur 5 ans)"
697,2018,100.0,14857.0,14857.0,,
701,2018,90.0,275.0,275.0,,
702,2018,80.0,138.0,137.0,,
705,2018,90.0,287.0,271.0,,
717,2018,,,,"For the service: Grants and Contributions Programs, service standard targets are expressed as average processing time in calendar days and not as a percentage. In this case, the target for sending an acknowledgment receipt following a funding application for the QEDP and REGI programs is 5 calendar days, on average. In 2018-2019, acknowledgment receipts were sent in an average of 3 calendar days for the QEDP and REGI Programs. Therefore, CED has sent 401 acknowledgement receipts that met the service standard on a total of 462 (87 % of the time).","Pour le service ""Programmes de subventions et contributions"", les cibles relatives aux normes de services sont exprimées en temps moyen de traitement (en jours civils) et non en pourcentage. Dans ce cas-ci, la cible établit pour transmettre un accusé de réception suivant une demande de financement pour les programmes PDEQ et CERI est de 5 jours civils, en moyenne. En 2018-2019, DEC a transmis ses accusés de réception en 3 jours civils, en moyenne. Ainsi, sur 462 accusés de réception transmis, 401 étaient fait à l'intérieur de la norme, c'est-à-dire dans 87% des cas."
722,2018,90.0,3.0,3.0,,
723,2018,90.0,3.0,3.0,,
736,2018,80.0,35.0,35.0,,
726,2018,85.0,27520.0,25626.0,,
727,2018,80.0,21590.0,21095.0,,
728,2018,80.0,13946.0,12601.0,,
725,2018,85.0,39415.0,38085.0,,
731,2018,80.0,26747.0,26480.0,,
732,2018,,,,Telephone or in-person inspections,Inspections par téléphone ou en personne
734,2018,80.0,2676.0,2649.0,,
735,2018,80.0,29.0,22.0,,
2160,2018,100.0,37000.0,37000.0,Meeting the target is a statutory legislative requirement. Approximately 100% of business volume meets the service standard (4 errors have been tracked in 19 years).,L'atteinte de l'objectif est une exigence prévue par la loi. Environ 100 % du volume d'activités répond à la norme de service (4 erreurs ont été relevées en 19 ans).
2253,2018,80.0,57.0,53.0,,
2221,2018,85.0,5.0,1.0,,
1215,2018,100.0,10.0,10.0,Measured via quality assurance reports.,Mesuré au moyen de rapports d'assurance de la qualité.
738,2018,80.0,36.0,12.0,,
739,2018,80.0,86.0,86.0,,
741,2018,80.0,177.0,142.0,,
742,2018,80.0,87.0,83.0,,
744,2018,80.0,137.0,117.0,,
745,2018,80.0,36.0,32.0,,
747,2018,80.0,60.0,53.0,,
748,2018,80.0,1055.0,1053.0,,
749,2018,80.0,34.0,26.0,,
750,2018,80.0,11.0,11.0,,
1212,2018,100.0,100.0,100.0,"Measured via quality assurance reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré au moyen de rapports d'assurance de la qualité. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps."
751,2018,100.0,26.0,26.0,,
737,2018,80.0,21.0,16.0,,
740,2018,80.0,44.0,27.0,,
