"dept_code","activity_code","so_num","pa_last_year_2","pa_last_year"
"NR","BMV00",9,2940568.44,2440728.08
"NR","BMV00",10,932972.16,3109853.70
"NR","BMV00",12,980234.07,1452723.63
"NR","BMV00",21,0.00,-2767.87
"NR","BMW00",10,347989272.56,473430813.58
"NR","BMX00",1,27957041.92,26531565.70
"NR","BMX00",2,394245.06,416971.88
"NR","BMX00",3,637337.63,1796208.41
"NR","BMX00",4,13978279.02,12430458.95
"NR","BMX00",5,151954.44,151731.75
"NR","BMX00",6,57022.12,366945.67
"NR","BMX00",7,344272.21,495318.15
"NR","BMX00",9,275767.89,368496.39
"NR","BMX00",10,159300069.70,134304249.52
"NR","BMX00",12,8215458.09,606020.53
"NR","BMX00",21,-299025.00,-36172.50
"NR","BMY00",1,72690380.73,69607357.02
"NR","BMY00",2,1962717.97,1794173.12
"NR","BMY00",3,870196.07,502706.34
"NR","BMY00",4,25302763.68,21974269.23
"NR","BMY00",5,7968687.28,6997765.10
"NR","BMY00",6,3733307.55,4088943.78
"NR","BMY00",7,9131431.91,8850254.58
"NR","BMY00",8,292006.28,7702928.80
"NR","BMY00",9,5547595.05,6072526.26
"NR","BMY00",10,31278886.46,33232886.06
"NR","BMY00",12,528592.25,1194177.38
"NR","BMY00",21,-15391765.86,-13570076.08
"NR","BMY00",22,-294392.00,-304028.06
"NR","BMZ00",1,25466217.28,23585504.91
"NR","BMZ00",2,740779.69,563805.72
"NR","BMZ00",3,215012.77,235526.01
"NR","BMZ00",4,89124257.41,5453173.71
"NR","BMZ00",5,129635.03,478184.40
"NR","BMZ00",6,1804970.94,2283332.71
"NR","BMZ00",7,1474531.88,1611443.93
"NR","BMZ00",8,532479.51,890595.12
"NR","BMZ00",9,366158.81,701438.95
"NR","BMZ00",10,156877.33,106926.08
"NR","BMZ00",12,3362332.14,287596.99
"NR","BMZ00",21,-1774625.10,-877548.90
"NR","BNA00",1,49204183.91,46332774.88
"NR","BNA00",2,2308528.56,2068149.47
"NR","BNA00",3,330293.76,261183.68
"NR","BNA00",4,15183611.75,8875947.50
"NR","BNA00",5,1951487.96,1899842.33
"NR","BNA00",6,890430.29,2236892.78
"NR","BNA00",7,3283585.74,3968203.16
"NR","BNA00",8,118950.00,9684458.26
"NR","BNA00",9,3800280.43,8345391.46
"NR","BNA00",10,2869048.00,845082.65
"NR","BNA00",12,1083564.15,1829025.99
"NR","BNA00",21,-6355140.77,-5629071.62
"NR","BNA00",22,-958877.25,-838786.01
"NR","BNB00",1,38883045.34,40852687.62
"NR","BNB00",2,2586445.94,3055118.62
"NR","BNB00",3,422209.61,216996.78
"NR","BNB00",4,9607867.31,6853057.98
"NR","BNB00",5,16037068.54,9362190.35
"NR","BNB00",6,1156075.13,3028849.33
"NR","BNB00",7,4953272.07,3995744.50
"NR","BNB00",8,20594.78,6775691.95
"NR","BNB00",9,3473802.27,5765497.38
"NR","BNB00",10,0.00,40000.00
"NR","BNB00",12,360112.50,531997.98
"NR","BNB00",21,-1012869.30,-1108924.16
"NR","BNB00",22,-2376953.48,-4575699.22
"NR","ISC00",1,87592122.37,87616067.82
"NR","ISC00",2,1403038.94,1247887.87
"NR","ISC00",3,2545192.48,4966582.41
"NR","ISC00",4,22611740.66,23490996.34
"NR","ISC00",5,1915008.42,365780.09
"NR","ISC00",6,3164420.70,-1127769.31
"NR","ISC00",7,3223194.68,2556349.22
"NR","ISC00",8,954703.20,2688332.89
"NR","ISC00",9,2271899.64,2480069.07
"NR","ISC00",10,110000.00,0.00
"NR","ISC00",12,-54298.43,1762853.78
"NR","ISC00",21,-4841.25,0.00
"NR","ISC00",22,-167328.22,-139806.02
"NRC","APY00",1,31499143.59,32235809.82
"NRC","APY00",2,2246459.51,2755550.57
"NRC","APY00",3,46921.56,62179.92
"NRC","APY00",4,3904188.39,4453900.42
"NRC","APY00",5,270524.22,227910.89
"NRC","APY00",6,492869.58,591157.02
"NRC","APY00",7,594494.90,601025.19
"NRC","APY00",8,277165.65,267681.77
"NRC","APY00",9,9567533.57,8921641.65
"NRC","APY00",10,66912458.51,75225550.84
"NRC","APY00",12,567925.89,261735.72
"NRC","BMM00",1,46037133.80,47441933.19
"NRC","BMM00",2,2554142.24,2444395.39
"NRC","BMM00",3,110330.17,119454.26
"NRC","BMM00",4,2948549.60,3703262.26
"NRC","BMM00",5,1662617.32,1505586.89
"NRC","BMM00",6,7870.82,16416.53
"NRC","BMM00",7,168239.04,221192.70
"NRC","BMM00",9,98166.38,254262.12
"NRC","BMM00",10,235044249.28,267264578.09
"NRC","BMM00",12,287779.49,18980.21
"NRC","CTA00",1,221815901.87,228141599.12
"NRC","CTA00",2,8318976.50,8773639.41
"NRC","CTA00",3,858570.24,838443.49
"NRC","CTA00",4,17991111.81,21853793.75
"NRC","CTA00",5,1027061.98,1282493.16
"NRC","CTA00",6,10321212.23,15531421.83
"NRC","CTA00",7,11120528.11,11644181.20
"NRC","CTA00",8,5701965.58,7444779.59
"NRC","CTA00",9,47716167.18,54557088.37
"NRC","CTA00",12,1959015.19,2144598.85
"NRC","ISC00",1,96863698.01,100084989.44
"NRC","ISC00",2,1746833.22,2447054.66
"NRC","ISC00",3,755182.94,1017081.47
"NRC","ISC00",4,22610263.56,32557107.32
"NRC","ISC00",5,5836762.26,6200079.97
"NRC","ISC00",6,14584115.54,13611669.89
"NRC","ISC00",7,34710311.14,33912182.10
"NRC","ISC00",8,17800106.32,33797693.68
"NRC","ISC00",9,3126740.79,6367661.51
"NRC","ISC00",10,559998.27,559997.58
"NRC","ISC00",12,14354308.66,17378703.21
"NSERC","CBA00",1,3612831.04,3837477.44
"NSERC","CBA00",2,356452.08,386330.54
"NSERC","CBA00",3,50860.02,82000.27
"NSERC","CBA00",4,119984.62,113834.76
"NSERC","CBA00",5,15733.26,18933.13
"NSERC","CBA00",6,611.98,494.95
"NSERC","CBA00",7,5416.46,6138.45
"NSERC","CBA00",9,4649.70,2644.13
"NSERC","CBA00",10,269104942.41,269767122.01
"NSERC","CBA00",12,-267.38,45.44
"NSERC","CBB00",1,7250376.21,7456505.80
"NSERC","CBB00",2,679636.35,657481.28
"NSERC","CBB00",3,32287.52,47985.87
"NSERC","CBB00",4,988358.80,870284.79
"NSERC","CBB00",5,49141.51,56540.36
"NSERC","CBB00",6,1937.93,1567.32
"NSERC","CBB00",7,11539.19,10575.72
"NSERC","CBB00",9,65501.15,8349.05
"NSERC","CBB00",10,445919082.64,495342535.70
"NSERC","CBB00",12,-431.29,75.48
"NSERC","CBC00",1,14447935.98,14142643.37
"NSERC","CBC00",2,1310341.58,1198660.76
"NSERC","CBC00",3,163381.19,334760.03
"NSERC","CBC00",4,353303.01,323110.28
"NSERC","CBC00",5,72192.37,72040.68
"NSERC","CBC00",6,1665.94,1537.15
"NSERC","CBC00",7,26372.70,19547.70
"NSERC","CBC00",9,6175.08,7454.12
"NSERC","CBC00",10,353021143.97,376956995.44
"NSERC","CBC00",12,-373.51,179.66
"NSERC","ISC00",1,12412828.42,12948975.41
"NSERC","ISC00",2,688743.59,619009.71
"NSERC","ISC00",3,698804.09,1102232.33
"NSERC","ISC00",4,2297947.14,3053130.54
"NSERC","ISC00",5,908947.83,890680.28
"NSERC","ISC00",6,120849.85,243706.01
"NSERC","ISC00",7,112997.50,98449.93
"NSERC","ISC00",9,603062.47,500040.69
"NSERC","ISC00",12,138230.82,80816.88
"OAG","AHF00",1,67968867.08,67745542.48
"OAG","AHF00",2,3285516.85,3215243.67
"OAG","AHF00",3,686363.19,657165.34
"OAG","AHF00",4,4767397.18,5587189.77
"OAG","AHF00",5,1066175.71,1273796.10
"OAG","AHF00",6,309325.36,310283.54
"OAG","AHF00",7,223434.44,251904.61
"OAG","AHF00",9,801017.45,482213.29
"OAG","AHF00",12,56642.03,9033.48
"OAG","AHF00",21,-1481663.76,-660159.72
"OAG","AHF00",22,0.00,157012.49
"OCI","AYD00",1,3356235.49,3180207.75
"OCI","AYD00",2,258448.24,192360.23
"OCI","AYD00",3,25739.81,33624.60
"OCI","AYD00",4,129673.53,117970.92
"OCI","AYD00",5,650.00,108.38
"OCI","AYD00",7,2576.90,4317.17
"OCI","AYD00",12,0.10,13019.54
"OCI","ISC00",1,540839.61,647017.49
"OCI","ISC00",2,36223.07,91755.34
"OCI","ISC00",3,8021.00,14539.85
"OCI","ISC00",4,157341.33,145099.29
"OCI","ISC00",5,17102.84,21047.89
"OCI","ISC00",6,2522.98,1907.50
"OCI","ISC00",7,22354.33,22310.83
"OCI","ISC00",9,12145.04,22917.21
"OCI","ISC00",12,272.92,184567.02
"OCOL","AWF00",1,6238152.84,6523625.32
"OCOL","AWF00",2,48143.76,92086.10
"OCOL","AWF00",3,2142.50,303.59
"OCOL","AWF00",4,352465.61,893765.02
"OCOL","AWF00",5,2834.96,750.00
"OCOL","AWF00",7,26356.52,31234.30
"OCOL","AWF00",9,3409.34,13027.74
"OCOL","AWG00",1,5102620.59,5454412.51
"OCOL","AWG00",2,240751.14,230106.83
"OCOL","AWG00",3,104828.46,163802.43
"OCOL","AWG00",4,543387.60,739019.52
"OCOL","AWG00",5,37694.14,16840.43
"OCOL","AWG00",7,22342.59,22389.07
"OCOL","AWG00",9,7608.12,11987.90
"OCOL","AWG00",12,0.00,99.93
"OCOL","ISC00",1,4528461.71,4235657.64
"OCOL","ISC00",2,307286.07,214817.79
"OCOL","ISC00",3,44213.94,22458.10
"OCOL","ISC00",4,1808101.86,1012046.64
"OCOL","ISC00",5,345632.52,251446.29
"OCOL","ISC00",6,176575.42,156471.75
"OCOL","ISC00",7,63597.33,43559.05
"OCOL","ISC00",9,223236.34,304802.26
"OCOL","ISC00",12,187.11,10.16
"OCSEC","ATG00",1,1112084.95,1044916.30
"OCSEC","ATG00",2,3379.76,14563.32
"OCSEC","ATG00",3,6720.00,7315.00
"OCSEC","ATG00",4,144568.27,57669.25
"OCSEC","ATG00",5,231607.00,235384.13
"OCSEC","ATG00",9,0.00,165.00
"OCSEC","ATG00",12,0.00,-266.00
"OCSEC","ISC00",1,182664.28,228847.07
"OCSEC","ISC00",2,21539.54,13154.88
"OCSEC","ISC00",3,13542.44,12901.49
"OCSEC","ISC00",4,198830.70,210879.20
"OCSEC","ISC00",5,85425.90,83534.67
"OCSEC","ISC00",6,1292.08,2159.09
"OCSEC","ISC00",7,18444.89,18704.99
"OCSEC","ISC00",9,14640.30,72719.34
"OCSEC","ISC00",12,137.40,1730.34
"ODPP","BIT00",1,29713404.55,31276630.76
"ODPP","BIT00",2,887985.00,903685.94
"ODPP","BIT00",3,39215.63,86759.51
"ODPP","BIT00",4,5050298.44,4028828.01
"ODPP","BIT00",5,12584.16,13997.95
"ODPP","BIT00",6,7158.87,55326.51
"ODPP","BIT00",7,86078.69,183749.61
"ODPP","BIT00",9,22642.01,35116.19
"ODPP","BIT00",12,70.89,172976.43
"ODPP","BIT00",21,-219549.98,-159650.44
"ODPP","BIT00",22,-17920956.36,-17767244.14
"ODPP","BJF00",1,80270762.49,79602593.68
"ODPP","BJF00",2,5930811.53,6231837.63
"ODPP","BJF00",3,409716.98,439185.36
"ODPP","BJF00",4,40520948.92,44325600.65
"ODPP","BJF00",5,1533608.63,1520563.40
"ODPP","BJF00",6,105612.53,93967.68
"ODPP","BJF00",7,1066566.14,986119.11
"ODPP","BJF00",9,97606.05,159466.20
"ODPP","BJF00",12,72326.93,1615631.56
"ODPP","DAG00",1,1291639.07,1349934.22
"ODPP","DAG00",2,83067.29,139391.19
"ODPP","DAG00",3,13474.71,6255.57
"ODPP","DAG00",4,1396213.97,1920403.58
"ODPP","DAG00",5,312888.99,16078.04
"ODPP","DAG00",6,12850.52,9588.14
"ODPP","DAG00",7,36038.90,29851.38
"ODPP","DAG00",9,32762.42,53728.09
"ODPP","DAG00",12,973.85,13633.63
"ODPP","DAH00",1,861621.36,899294.15
"ODPP","DAH00",2,3798.20,9504.81
"ODPP","DAH00",3,8988.90,12154.50
"ODPP","DAH00",4,20453.51,66694.88
"ODPP","DAH00",7,18443.47,24039.31
"ODPP","DAH00",9,0.00,24628.80
"ODPP","DAH00",12,425.00,6254.47
"ODPP","ISC00",1,11581195.71,11231654.53
"ODPP","ISC00",2,838936.47,454233.18
"ODPP","ISC00",3,89564.63,94741.18
"ODPP","ISC00",4,2648820.73,2383256.31
"ODPP","ISC00",5,261688.63,347740.74
"ODPP","ISC00",6,501675.98,489640.44
"ODPP","ISC00",7,263372.74,253713.52
"ODPP","ISC00",9,552803.87,808728.62
"ODPP","ISC00",12,3795853.62,3219725.41
"ODPP","ISC00",22,-189859.00,-85213.00
"OEC","BDG00",1,3629471.74,3782220.49
"OEC","BDG00",2,19216.29,16945.93
"OEC","BDG00",3,2631.60,829.00
"OEC","BDG00",4,50331.29,62327.86
"OEC","BDG00",5,24117.94,18221.18
"OEC","BDG00",6,697.25,857.07
"OEC","BDG00",7,31732.84,40156.92
"OEC","BDG00",9,61354.37,55361.23
"OEC","BDG00",12,-560.35,13659.66
"OEC","ISC00",1,1045134.45,1251844.87
"OEC","ISC00",2,22699.66,25328.82
"OEC","ISC00",3,1669.00,17715.20
"OEC","ISC00",4,794061.88,806619.27
"OEC","ISC00",5,39316.97,41738.66
"OEC","ISC00",6,23844.93,779.00
"OEC","ISC00",7,5541.95,5122.93
"OEC","ISC00",9,6876.19,90516.38
"OEC","ISC00",12,0.00,2657.10
"OICC","BJH00",1,0.00,14279.90
"OICC","BJH00",3,647.86,0.00
"OICC","BJH00",4,25356.61,0.00
"OICC","BJH00",5,4154.52,0.00
"OICC","BJH00",7,42.92,0.00
"OICC","BJH00",9,6279.26,0.00
"OICC","BJH00",10,50000000.00,3050000.00
"OICC","BJQ00",1,580032.92,732280.06
"OICC","BJQ00",2,283.90,0.00
"OICC","BJQ00",3,5200.13,0.00
"OICC","BJQ00",4,145512.82,3708.25
"OICC","BJQ00",5,27993.03,8059.95
"OICC","BJQ00",7,344.52,0.00
"OICC","BJQ00",9,50401.47,0.00
"OICC","BJQ00",10,1973269432.00,2102088260.78
"OICC","BJQ00",12,0.00,0.01
"OICC","CSA00",1,720312.42,1569309.36
"OICC","CSA00",3,6736.46,0.00
"OICC","CSA00",4,457097.13,3458.55
"OICC","CSA00",5,82717.34,0.00
"OICC","CSA00",7,446.29,0.00
"OICC","CSA00",9,65292.21,0.00
"OICC","CSA00",10,83522054.25,163120765.40
"OICC","CSA00",12,0.00,702.70
"OICC","CSB00",1,1782548.13,3587602.57
"OICC","CSB00",2,0.00,11930.11
"OICC","CSB00",3,10881.55,0.00
"OICC","CSB00",4,912186.58,4665335.44
"OICC","CSB00",5,146110.39,0.00
"OICC","CSB00",7,720.92,3871.41
"OICC","CSB00",9,105467.86,0.00
"OICC","CSB00",10,884470869.24,695054735.12
"OICC","CSB00",12,3904.02,278551.50
"OICC","CSC00",1,807030.53,720585.04
"OICC","CSC00",3,5667.51,0.00
"OICC","CSC00",4,479860.04,0.00
"OICC","CSC00",5,80327.92,0.00
"OICC","CSC00",7,375.47,61.20
"OICC","CSC00",9,54931.43,0.00
"OICC","CSC00",10,86713289.73,156395447.57
"OICC","CSC00",12,0.00,70.48
"OICC","CSD00",1,4970977.48,5320093.84
"OICC","CSD00",2,180819.98,112657.36
"OICC","CSD00",3,22962.51,17904.13
"OICC","CSD00",4,38580437.25,19590828.68
"OICC","CSD00",5,77775.33,81362.91
"OICC","CSD00",6,1462563.18,1886638.50
"OICC","CSD00",7,23814.99,10568.09
"OICC","CSD00",8,20732828.11,868518.00
"OICC","CSD00",9,178256.73,476.29
"OICC","CSD00",12,50875.44,276848.02
"OICC","ISC00",1,29763697.29,28768088.74
"OICC","ISC00",2,438357.79,551314.08
"OICC","ISC00",3,210411.36,332162.45
"OICC","ISC00",4,6837202.86,15126586.63
"OICC","ISC00",5,1221167.14,1758139.45
"OICC","ISC00",6,31424.38,157425.45
"OICC","ISC00",7,105465.29,109579.05
"OICC","ISC00",9,938306.31,1387911.38
"OICC","ISC00",12,69903.57,100154.07
"OPSIC","BLB00",1,2160782.54,2326208.11
"OPSIC","BLB00",2,66964.30,90000.23
"OPSIC","BLB00",3,3246.47,11957.46
"OPSIC","BLB00",4,141335.84,109652.82
"OPSIC","BLB00",5,137198.17,105422.79
"OPSIC","BLB00",6,0.00,125.00
"OPSIC","BLB00",7,2195.83,23886.03
"OPSIC","BLB00",9,0.00,77886.66
"OPSIC","BLB00",10,21431.61,25156.79
"OPSIC","BLB00",12,111341.80,9649.58
"OPSIC","ISC00",1,857745.35,754407.90
"OPSIC","ISC00",2,24908.53,18880.40
"OPSIC","ISC00",3,74058.39,26061.25
"OPSIC","ISC00",4,716075.70,667597.55
"OPSIC","ISC00",5,86619.42,24845.22
"OPSIC","ISC00",6,4315.39,3844.99
"OPSIC","ISC00",7,3221.80,3151.31
"OPSIC","ISC00",8,5028.34,0.00
"OPSIC","ISC00",9,37087.92,45027.20
"OPSIC","ISC00",12,0.00,-62.94
"ORL","BIO00",1,660127.36,850713.51
"ORL","BIO00",2,21510.50,19598.09
"ORL","BIO00",3,2880.00,220.00
"ORL","BIO00",4,293997.71,320913.51
"ORL","BIO00",5,75.26,1199.30
"ORL","BIO00",7,733.74,41.06
"ORL","BIO00",9,7151.94,1073.09
"ORL","BIP00",1,573823.16,521992.67
"ORL","BIP00",2,24315.38,26337.25
"ORL","BIP00",3,22566.39,28167.88
"ORL","BIP00",4,62419.47,46411.68
"ORL","BIP00",5,849.09,0.00
"ORL","BIP00",7,4317.96,1694.11
"ORL","BIP00",9,355.48,7606.64
"ORL","DAF00",1,1011449.06,1001879.80
"ORL","DAF00",2,9261.88,23316.01
"ORL","DAF00",3,1110.03,1791.75
"ORL","DAF00",4,92799.53,127046.36
"ORL","DAF00",7,9396.90,6153.52
"ORL","DAF00",9,1701.44,10020.67
"ORL","DAF00",12,0.00,341.05
"ORL","ISC00",1,795034.46,671167.04
"ORL","ISC00",2,7625.20,9090.26
"ORL","ISC00",3,22116.20,27080.29
"ORL","ISC00",4,648610.27,749168.19
"ORL","ISC00",5,68354.87,38750.07
"ORL","ISC00",6,6514.97,5002.34
"ORL","ISC00",7,6498.41,5967.45
"ORL","ISC00",9,21803.89,33829.44
"ORL","ISC00",12,56.57,5.21
"OSEO","BFL00",1,690092.90,703302.26
"OSEO","BFL00",2,3841.70,6508.27
"OSEO","BFL00",3,15.60,462.76
"OSEO","BFL00",4,55492.64,169839.21
"OSEO","BFL00",5,10489.82,10881.30
"OSEO","BFL00",6,139.43,183.55
"OSEO","BFL00",7,4776.17,5341.19
"OSEO","BFL00",9,1451.69,26001.66
"OSEO","BFL00",12,-10.61,-49.32
"OSFI","AIG00",1,5246904.00,5108169.61
"OSFI","AIG00",2,46573.50,52755.20
"OSFI","AIG00",3,13029.50,9439.78
"OSFI","AIG00",4,117285.49,217142.04
"OSFI","AIG00",5,7454.50,28631.58
"OSFI","AIG00",7,9625.35,402.50
"OSFI","AIG00",12,2687.06,0.00
"OSFI","AIH00",1,73064268.21,74179654.79
"OSFI","AIH00",2,2183875.72,2230978.20
"OSFI","AIH00",3,164113.49,174017.35
"OSFI","AIH00",4,1334547.30,1492867.63
"OSFI","AIH00",5,77804.36,39151.16
"OSFI","AIH00",7,3604.36,6786.02
"OSFI","AIH00",12,3099.61,8461.05
"OSFI","AII00",1,3758833.73,3910194.92
"OSFI","AII00",2,54921.42,46312.42
"OSFI","AII00",3,4491.24,0.00
"OSFI","AII00",4,161496.29,237026.90
"OSFI","AII00",5,4235.00,460.00
"OSFI","AII00",7,75.26,0.00
"OSFI","AII00",12,0.00,471.61
"OSFI","ISC00",1,26705218.59,29430844.91
"OSFI","ISC00",2,1764037.85,1806403.48
"OSFI","ISC00",3,1018629.98,1159895.65
"OSFI","ISC00",4,11151608.21,11516473.80
"OSFI","ISC00",5,11702660.57,11185605.30
"OSFI","ISC00",6,737051.59,728052.12
"OSFI","ISC00",7,354766.06,363442.40
"OSFI","ISC00",8,1772620.49,1485449.94
"OSFI","ISC00",9,2726414.93,2570644.11
"OSFI","ISC00",12,26642.96,31641.94
"PCA","AGV00",1,76873942.97,79118299.42
"PCA","AGV00",2,5031889.90,4879326.35
"PCA","AGV00",3,338551.15,594732.68
"PCA","AGV00",4,24545070.46,30144461.91
"PCA","AGV00",5,10743373.49,6485315.07
"PCA","AGV00",6,2532192.08,5703679.53
"PCA","AGV00",7,6447096.32,6540297.05
"PCA","AGV00",8,27488197.15,30476846.49
"PCA","AGV00",9,6580888.54,5224997.28
"PCA","AGV00",10,2778230.15,8250944.43
"PCA","AGV00",12,102900.35,382610.19
"PCA","AGW00",1,3750463.11,4518500.14
"PCA","AGW00",2,376626.14,460298.40
"PCA","AGW00",3,55691.48,52189.08
"PCA","AGW00",4,1784309.65,1413073.30
"PCA","AGW00",5,37106.24,86793.40
"PCA","AGW00",6,516.99,306.46
"PCA","AGW00",7,42189.50,311302.34
"PCA","AGW00",8,130000.00,814829.82
"PCA","AGW00",9,27740.07,40077.84
"PCA","AGW00",10,9863796.52,5687032.00
"PCA","AGW00",12,1651054.91,504073.88
"PCA","AGZ00",1,27937249.84,29819558.44
"PCA","AGZ00",2,2165119.28,2181240.54
"PCA","AGZ00",3,3450845.35,4898615.48
"PCA","AGZ00",4,2619149.20,4091889.84
"PCA","AGZ00",5,723650.64,794352.55
"PCA","AGZ00",6,41786.85,38357.75
"PCA","AGZ00",7,1344451.53,1101979.04
"PCA","AGZ00",8,10456.25,53000.00
"PCA","AGZ00",9,473088.98,372751.72
"PCA","AGZ00",10,1951161.06,1440356.32
"PCA","AGZ00",12,26184.17,176369.71
"PCA","AHA00",1,138714388.33,143108636.27
"PCA","AHA00",2,3435945.17,9002788.13
"PCA","AHA00",3,4062457.82,4001135.18
"PCA","AHA00",4,85293356.96,101438505.54
"PCA","AHA00",5,6162009.92,6850876.80
"PCA","AHA00",6,14446605.80,15965244.70
"PCA","AHA00",7,30547733.47,32163302.25
"PCA","AHA00",8,86375734.01,120149294.93
"PCA","AHA00",9,16773413.60,16646077.79
"PCA","AHA00",10,484075.16,404345.46
"PCA","AHA00",12,14118052.45,41158589.30
"PCA","AHC00",1,22733627.89,23783098.68
"PCA","AHC00",2,513189.47,526457.59
"PCA","AHC00",3,52366.97,28380.80
"PCA","AHC00",4,41500542.65,46703638.93
"PCA","AHC00",5,261359.97,397899.49
"PCA","AHC00",6,6425277.20,5632495.10
"PCA","AHC00",7,11440624.80,9110059.45
"PCA","AHC00",8,181661200.70,212563703.90
"PCA","AHC00",9,7746819.95,5290657.98
"PCA","AHC00",10,12000.00,12000.00
"PCA","AHC00",12,65093.54,6327372.43
"PCA","ISC00",1,98089688.75,106957928.74
"PCA","ISC00",2,5370957.01,7132435.55
"PCA","ISC00",3,714220.74,768986.92
"PCA","ISC00",4,19005478.92,21129223.29
"PCA","ISC00",5,3941686.38,4372223.88
"PCA","ISC00",6,3215378.97,2331575.24
"PCA","ISC00",7,3421900.21,3743628.18
"PCA","ISC00",8,1217723.06,1138831.72
"PCA","ISC00",9,5918193.48,4971767.92
"PCA","ISC00",12,484333.28,1223430.14
"PCC","AYX00",1,4960773.58,4965633.19
"PCC","AYX00",2,324955.87,324510.66
"PCC","AYX00",3,21794.78,29218.94
"PCC","AYX00",4,792737.58,947582.45
"PCC","AYX00",5,41525.99,108103.39
"PCC","AYX00",6,227273.03,12559.77
"PCC","AYX00",7,47431.20,23920.30
"PCC","AYX00",9,112774.38,32322.97
"PCC","AYX00",12,14.39,79450.31
"PCC","ISC00",1,2441820.51,1593973.21
"PCC","ISC00",2,57730.79,48586.91
"PCC","ISC00",3,13253.34,9439.10
"PCC","ISC00",4,385698.35,380355.37
"PCC","ISC00",5,19005.25,108388.32
"PCC","ISC00",6,5513.38,7789.91
"PCC","ISC00",7,41843.78,53675.97
"PCC","ISC00",9,223916.86,101891.58
"PCC","ISC00",12,0.00,208549.46
"PCO","BEB00",1,56667305.15,59000136.78
"PCO","BEB00",2,2497668.65,5379701.68
"PCO","BEB00",3,1538936.52,3369391.50
"PCO","BEB00",4,2731488.12,3113462.47
"PCO","BEB00",5,425941.86,521925.12
"PCO","BEB00",6,38380.08,39281.25
"PCO","BEB00",7,165908.04,199743.50
"PCO","BEB00",9,286361.36,501428.89
"PCO","BEB00",12,19130.71,277077.08
"PCO","BEF00",1,3015356.79,3481857.48
"PCO","BEF00",2,117461.61,108709.30
"PCO","BEF00",3,9315.83,174940.54
"PCO","BEF00",4,213221.12,310690.32
"PCO","BEF00",5,22870.18,5592.60
"PCO","BEF00",6,228.27,326.06
"PCO","BEF00",7,3723.38,4204.06
"PCO","BEF00",9,33293.22,4176.68
"PCO","BEF00",12,1742.79,13812.12
"PCO","BEI00",1,0.00,1726664.82
"PCO","BEI00",2,0.00,346075.24
"PCO","BEI00",3,0.00,77360.02
"PCO","BEI00",4,0.00,517701.37
"PCO","BEI00",5,0.00,163428.98
"PCO","BEI00",6,0.00,206117.22
"PCO","BEI00",7,0.00,6978.39
"PCO","BEI00",9,0.00,50233.82
"PCO","BEI00",12,0.00,11333.23
"PCO","BLG00",1,12385971.81,11615002.32
"PCO","BLG00",2,237898.01,307130.58
"PCO","BLG00",3,62331.95,102567.22
"PCO","BLG00",4,484819.95,570597.21
"PCO","BLG00",5,86278.70,87327.51
"PCO","BLG00",6,8716.32,363.06
"PCO","BLG00",7,26093.12,14199.40
"PCO","BLG00",9,38836.97,66316.25
"PCO","BLG00",12,7278.52,53306.17
"PCO","ISC00",1,31062615.02,27350191.12
"PCO","ISC00",2,672761.17,859847.15
"PCO","ISC00",3,568167.43,807548.33
"PCO","ISC00",4,6197869.95,21225583.79
"PCO","ISC00",5,795240.36,1048715.37
"PCO","ISC00",6,1038107.68,3670897.39
"PCO","ISC00",7,467476.64,656565.63
"PCO","ISC00",9,1252869.12,6022502.71
"PCO","ISC00",12,12355.02,243011.65
"PCO","ISC00",22,-75000.00,-73082.00
"PHAC","CIA00",1,63879185.20,67300496.54
"PHAC","CIA00",2,2700965.44,2331849.55
"PHAC","CIA00",3,1595857.54,1736911.42
"PHAC","CIA00",4,5768665.30,6099974.22
"PHAC","CIA00",5,499357.90,517577.03
"PHAC","CIA00",6,3001520.23,2145849.94
"PHAC","CIA00",7,4559529.91,12671415.15
"PHAC","CIA00",8,15000.00,75232.24
"PHAC","CIA00",9,6726839.86,7231038.79
"PHAC","CIA00",10,24447375.13,8699447.33
"PHAC","CIA00",12,3433932.79,2783986.11
"PHAC","CIB00",1,91244853.43,81173049.85
"PHAC","CIB00",2,2604325.55,2742133.24
"PHAC","CIB00",3,3266291.64,4124404.46
"PHAC","CIB00",4,20898972.53,17952504.79
"PHAC","CIB00",5,576716.73,839710.88
"PHAC","CIB00",6,37716.55,30683.71
"PHAC","CIB00",7,681193.70,545312.17
"PHAC","CIB00",9,640284.38,595009.19
"PHAC","CIB00",10,177413494.68,180806622.47
"PHAC","CIB00",12,147519.58,1241422.89
"PHAC","CIC00",1,30825530.45,31180589.20
"PHAC","CIC00",2,1845088.68,1523727.50
"PHAC","CIC00",3,1947494.27,1799322.59
"PHAC","CIC00",4,14540563.64,13037634.34
"PHAC","CIC00",5,477084.16,244695.59
"PHAC","CIC00",6,198215.31,548335.98
"PHAC","CIC00",7,18048867.55,17834740.85
"PHAC","CIC00",9,637543.37,742829.69
"PHAC","CIC00",12,66076.23,578004.24
"PHAC","CIC00",21,-567017.33,-534773.14
"PHAC","CIC00",22,-47069.88,-59949.19
"PHAC","ISC00",1,30491806.35,30689184.14
"PHAC","ISC00",2,904993.01,1144870.27
"PHAC","ISC00",3,10556387.25,11032851.40
"PHAC","ISC00",4,48665570.73,47221414.49
"PHAC","ISC00",5,165442.99,145730.10
"PHAC","ISC00",6,23425.24,4600.91
